scenario,rep,timestamp,num_days,num_visits_obs,num_visits_ldr,num_visits_pp,num_visits_csect,planned_los_mean_obs,actual_los_mean_obs,planned_los_sd_obs,actual_los_sd_obs,planned_los_mean_ldr,actual_los_mean_ldr,planned_los_sd_ldr,actual_los_sd_ldr,planned_los_mean_pp,actual_los_mean_pp,planned_los_sd_pp,actual_los_sd_pp,planned_los_mean_csect,actual_los_mean_csect,planned_los_sd_csect,actual_los_sd_csect,occ_mean_obs,occ_stdev_obs,occ_var_obs,occ_sem_obs,occ_skew_obs,occ_kurt_obs,occ_p50_obs,occ_p75_obs,occ_p95_obs,occ_min_obs,occ_max_obs,occ_mean_ldr,occ_stdev_ldr,occ_var_ldr,occ_sem_ldr,occ_skew_ldr,occ_kurt_ldr,occ_p50_ldr,occ_p75_ldr,occ_p95_ldr,occ_min_ldr,occ_max_ldr,occ_mean_pp,occ_stdev_pp,occ_var_pp,occ_sem_pp,occ_skew_pp,occ_kurt_pp,occ_p50_pp,occ_p75_pp,occ_p95_pp,occ_min_pp,occ_max_pp,occ_mean_csect,occ_stdev_csect,occ_var_csect,occ_sem_csect,occ_skew_csect,occ_kurt_csect,occ_p50_csect,occ_p75_csect,occ_p95_csect,occ_min_csect,occ_max_csect,pct_waitq_ldr,waitq_ldr_mean,waitq_ldr_p95,pct_blocked_by_pp,blocked_by_pp_mean,blocked_by_pp_p95
10,1,2016-02-26 13:24:18.526874,2200,18157.0,18165.0,18171.0,3585.0,2.3815392974407423,2.5089587617297258,2.4170082909781585,2.5086221157085062,11.996472448941772,11.920560684840785,8.541032190951057,8.564421244191871,52.93313521545319,52.93313521545319,18.097178146543683,18.097178146543683,3.0006501679753255,3.0363044502505225,0.24920701896231273,0.5383284906952096,0.8627311990909092,0.45246667778796296,0.2047260945084763,0.009646621983143686,1.5315373335042528,6.029081181730363,0.7965915,1.0918109999999999,1.6403127499999994,0.0,4.7207870000000005,4.099187077272735,1.3732826073804882,1.8859051197337524,0.029278483565222058,0.19374601063402372,-0.3586222604389826,4.072146999999999,5.0121615,6.513277,0.0,8.0,18.205865268636398,3.961075648413873,15.690120292457383,0.08445041657806017,0.15532245921313104,-0.15388098674707362,17.9478185,20.826484,25.049758399999998,4.480023,29.0,0.20615821181818197,0.1651895839994674,0.027287598661917094,0.003521853764317173,1.0339558139585419,1.8048899458522496,0.1687325,0.28131375000000003,0.5092467499999997,0.0,1.2786110000000002,0.06066611615744564,2.0994148939156885,5.618977584084088,0.013923284354190744,3.6883749820300062,10.062857840734075
10,10,2016-02-26 13:24:44.183742,2200,18258.0,18260.0,18265.0,3681.0,2.4002455070364213,2.532029435413068,2.3932058610352263,2.4825790315953737,12.084781596644556,11.98895093885605,8.424297929815076,8.442649915516482,52.95767862031207,52.95767862031207,18.014108887442177,18.014108887442177,3.0059365275238457,3.0633562786827118,0.24994465264012825,0.6282065859028437,0.8753505927272733,0.4567692067738041,0.20863810825677023,0.009738352209335898,1.2625112724420102,3.684548280411563,0.7991840000000001,1.1170430000000002,1.696004199999998,0.0,4.629653,4.143550440454538,1.3873677234451227,1.9247892000573028,0.029578779248715256,0.08436511571073424,-0.35072102705997543,4.1381654999999995,5.050336,6.516212149999996,0.0,7.980417,18.310159451363656,3.9057099574416814,15.2545702716591,0.08327001608038072,0.11042534511203786,-0.24891999100936377,18.2412785,20.95769675,25.0104597,7.0,29.0,0.2135267659090903,0.17219610819180325,0.029651499676403213,0.003671233362014065,1.4165406560056677,4.889228735055138,0.181314,0.29070324999999997,0.5189256999999999,0.0,1.585012,0.06478641840087623,2.033906140575524,5.49760278429166,0.011716397481522037,3.591307500459611,8.05763585561217
10,11,2016-02-26 13:25:09.584288,2200,17985.0,17984.0,17993.0,3590.0,2.3964232964567955,2.511807563847474,2.390137568166557,2.473101240968953,12.048714807128405,11.983890237431389,8.560394477115885,8.592717096503764,52.8698938476074,52.8698938476074,18.022811155854846,18.022811155854843,3.0080456748071613,3.051119634549665,0.2507050955797112,0.6449110567974581,0.8552984127272727,0.4361560025987813,0.1902320586029481,0.009298877219685964,1.1293765562058125,2.712800536184483,0.7882755,1.1029225,1.6355191499999995,0.0,4.004201,4.08141426772728,1.3601883857153183,1.8501124446348438,0.02899931382130872,0.20678980721680176,-0.3643099003380853,4.025243,4.993850999999999,6.425616799999999,0.0,7.973762,18.004435291818137,3.969666386855229,15.758251222928246,0.08463357173703225,0.18880442625573413,-0.17120491500164353,17.927702500000002,20.59791075,24.896394500000003,6.0,29.0,0.20744044681818155,0.16975303098542863,0.02881609152873989,0.0036191467809629516,1.5385660967467802,8.060327900771444,0.162824,0.28949625,0.5092826999999994,0.0,2.086007,0.056605871886121,2.0384931719268344,5.674294437974233,0.013282943366864891,3.956934700092244,13.267446502325939
10,12,2016-02-26 13:25:36.042788,2200,17988.0,17988.0,17990.0,3622.0,2.407934859800182,2.5269741085942115,2.4277158579621974,2.5107475612516157,12.000551212871288,11.93318409214641,8.408384867160784,8.43876287306274,53.02946081156198,53.02946081156198,17.897550936424857,17.897550936424857,3.003882554816723,3.062341639717414,0.2467194840642081,0.701343897542469,0.8608029895454561,0.45280959914059254,0.20503653307386413,0.009653933090947113,1.247143729084408,3.173441012683208,0.7933680000000001,1.091435,1.6828661,0.0,3.904201,4.065203088181815,1.3942681091419686,1.9439835601703204,0.029725895966085013,0.2103647541821156,-0.41073621042269903,3.948125,5.0559085,6.5046118,0.0,7.9258679999999995,18.06346335318185,3.987225992323919,15.897971113863461,0.08500794378351692,0.24325090006920835,-0.1023603935462397,17.872476499999998,20.66330175,25.22084015,6.608252,29.0,0.21007216863636374,0.17401602354235532,0.030281576449493558,0.003710034087658492,1.5169350560532915,6.884676755829079,0.1797105,0.28446724999999995,0.5222576,0.0,1.964491,0.05770513675783856,2.0628882536675985,5.682681910435531,0.01556420233463035,3.693974711178459,9.224865125399809
10,13,2016-02-26 13:26:03.027788,2200,18200.0,18200.0,18204.0,3678.0,2.3843360553860453,2.530903664014615,2.3737609161753914,2.4934243348006175,11.963044940188375,11.849559175641353,8.353071587542459,8.380420502102867,52.78180619644034,52.78180619644034,18.14110449403479,18.14110449403479,3.0056953161038473,3.0454820257430986,0.2511117883850972,0.4827804199595958,0.8723496886363648,0.47444480085092106,0.22509786905447013,0.010115197141261129,1.6754461721432061,6.398437496692002,0.7832060000000001,1.10047725,1.6993367999999995,0.0,4.454375,4.083914914545459,1.3935438388377888,1.9419644307627608,0.02971045447131639,0.190859095253452,-0.4040866213539144,4.0145485,5.0480845,6.512122849999999,0.0,7.968796,18.19419993090916,3.960676327705946,15.686956972850256,0.0844419030319616,0.1664810336865759,-0.2581066405890576,17.9805845,20.88841425,25.068776849999995,6.718692,29.0,0.21214543500000066,0.16673131518830916,0.0277993314644233,0.003554723583706058,0.9693144811552211,1.5354350451938237,0.18616899999999997,0.30676200000000003,0.5015813999999993,0.0,1.109907,0.0654945054945055,2.2378611384564366,5.944801841090387,0.01115139529773676,2.7848542548586974,7.525089081320218
10,14,2016-02-26 13:26:32.165288,2200,18143.0,18148.0,18158.0,3634.0,2.435198655133246,2.5656258556595293,2.4390910911746113,2.5252180614655644,11.978437641652706,11.882972479892466,8.511364142925947,8.535954101894465,52.75426809119947,52.75426809119947,17.94098742566721,17.94098742566721,3.0020747473690608,3.0380069674722217,0.24715018225303584,0.49662453506376586,0.8815748868181816,0.46250639616357747,0.21391216649222008,0.009860669498112646,1.4146549589382165,4.054701420141816,0.8069675000000001,1.1081452499999997,1.7042038499999974,0.0,3.8028120000000003,4.083123461363642,1.3801002583238788,1.9046767230256372,0.029423836371721395,0.14770873958180133,-0.32277678439086505,4.0443865,5.00821225,6.425512999999995,0.0,7.926655,18.132741040454547,3.864423044056209,14.933765463432655,0.08238977612939123,0.09887834582964192,-0.2881489615404818,18.0178185,20.78306375,24.592592199999995,5.0,29.0,0.20909295318181836,0.16556383074826475,0.027411382052040058,0.0035298327318109084,1.0950021048740013,2.6765957515904955,0.170139,0.29457225000000004,0.51019425,0.0,1.371875,0.06011681728014106,2.1689648938115806,5.475341038388249,0.008536182398942615,4.071085478364577,9.649819256737826
10,15,2016-02-26 13:27:02.282288,2200,18220.0,18222.0,18232.0,3654.0,2.369369695685681,2.4995651065487974,2.387081010692419,2.4797107815441266,12.029712722152523,11.945019268751102,8.517910126721102,8.540182859959158,53.09828872312418,53.09828872312418,17.98536064869895,17.98536064869895,2.9994804834204603,3.0530356072684404,0.2535269505006872,0.6268277802170964,0.8624701522727288,0.45200903692506406,0.2043121694619239,0.009636865047163322,1.428040200064897,5.006715768498851,0.7840389999999999,1.095605,1.6760122499999994,0.0,4.582789,4.122033276363633,1.389480230159564,1.9306553100042745,0.029623818043197747,0.1650840142891194,-0.44538700317607993,4.0287325,5.1077285,6.526616649999999,0.0,7.884155000000001,18.328254495454555,4.025363246266092,16.203549264389892,0.08582103276954764,0.1385533113471353,-0.36967168069394024,18.1996355,21.089886749999998,25.296640799999995,7.382592999999999,29.0,0.21128201090909066,0.16284007606537093,0.026516890372975787,0.0034717620868539175,1.0285271827270752,2.3324036228960305,0.190671,0.29179125,0.5078627999999997,0.0,1.383472,0.0630556470200856,2.064543416819726,5.5574029925221105,0.014480035103115402,3.4208633168862668,8.951384690531627
10,16,2016-02-26 13:27:31.213288,2200,18032.0,18037.0,18038.0,3566.0,2.3819960007313794,2.495008846926893,2.368790523901333,2.4526044613021956,12.0179105320662,11.934200746031088,8.504296436666264,8.525606085471308,52.563698857966514,52.563698857966514,17.85746873004673,17.857468730046726,3.0011432967066076,3.0334968156602113,0.255467952986327,0.5204403953825636,0.8520370768181807,0.4385578826802348,0.1923330164609706,0.009350085475082582,1.4599466856317616,5.894839674042882,0.7950175,1.07300325,1.6318479499999994,0.0,4.643137,4.076020241363632,1.34929968793651,1.8206096478655636,0.02876716600464655,0.17478317316078132,-0.2785437423833865,4.0118805,4.99631925,6.3977770000000005,0.0,8.0,17.94904667727271,3.7529170850775273,14.084386647466806,0.08001246109617381,0.12267291363440774,-0.07742566149502678,17.834861,20.3940305,24.555178099999992,4.0,29.0,0.2048758718181817,0.16205047154748237,0.026260355328761396,0.0034549276619687706,1.1069759971946895,2.4667053488837354,0.172095,0.27501475,0.4960722499999993,0.0,1.299734,0.05322392859122914,2.1227579610391065,5.749781651824014,0.008204900765051558,3.5217722139119303,12.507563266074051
10,17,2016-02-26 13:28:00.287288,2200,17979.0,17980.0,17983.0,3543.0,2.3863004451696748,2.52725430512463,2.4040201136408705,2.517053869726116,12.045731159229348,11.967999250197662,8.474045920548752,8.521218154419644,52.599010176277595,52.599010176277595,18.002476785537336,18.002476785537336,2.9962333330825293,3.0435429011204036,0.25492285898251177,0.6208806737023731,0.8605584159090892,0.481828800127603,0.2321589926324056,0.01027262453479692,2.2124256114320717,13.132427993729605,0.77522,1.07311325,1.722358049999998,0.0,6.429931,4.074850008181813,1.3891701187819112,1.9297936189165494,0.02961720644641119,0.19299565430696877,-0.39041193377979533,4.0206195000000005,5.026574,6.487307949999999,0.0,7.904097,17.909058780909085,3.8328454416253175,14.690704179387977,0.08171653938348536,0.2042467243794109,0.04907428724431794,17.765352999999998,20.41717025,24.457426949999995,6.512454,29.0,0.20416510727272738,0.1636011132038893,0.026765324241551796,0.003487987453164451,1.5323148531731776,8.467018452651361,0.15694999999999998,0.27836475,0.4975604999999999,0.0,2.0227779999999997,0.061512791991101226,2.2913286149457504,6.598704206156983,0.014235667018851136,4.408168930682972,10.318240844950225
10,18,2016-02-26 13:28:29.736288,2200,18083.0,18086.0,18099.0,3616.0,2.4049940537156513,2.5594179775988497,2.4317395176621424,2.546064690869853,12.03781576038138,11.939348571981316,8.539304139029387,8.571021096851569,52.78700480689541,52.78700480689541,18.116172523549384,18.116172523549384,2.9920758501466085,3.05621208979592,0.24838680874486146,0.6678532139617475,0.8765265131818167,0.4855359425902043,0.23574515154695816,0.010351661077662808,1.8654763139552069,8.428786652823193,0.799086,1.11134575,1.7047270999999997,0.0,5.3655669999999995,4.089110700909098,1.4196567738581098,2.0154253555612165,0.030267184116564386,0.21643482710503392,-0.3942312270453209,4.014491,5.089284999999999,6.588223149999998,0.0,8.0,18.087565394545436,4.085870414336299,16.694337042748682,0.08711104992726938,0.14301407232775917,-0.19000839486188337,17.935735,20.799161,25.36918545,6.79522,29.0,0.20930426863636387,0.16716948118955618,0.02794563544118538,0.003564065314240912,1.2638642106398885,3.4645358878529042,0.17637750000000002,0.2813775,0.5065001,0.0,1.325069,0.06623907995134358,2.330924720851198,6.290134233943355,0.015967733023923975,3.8410394353932795,10.490829991255321
