Plot Title: 10522259,,,,,,,
#,"Date Time, GMT-04:00","Temp, ¡C (LGR S/N: 10522259, SEN S/N: 10522259)","Intensity, Lux (LGR S/N: 10522259, SEN S/N: 10522259)",Coupler Attached (LGR S/N: 10522259),Host Connected (LGR S/N: 10522259),Stopped (LGR S/N: 10522259),End Of File (LGR S/N: 10522259)
798,10/12/15 23:30,11.236,0,,,,
799,10/13/15 0:00,11.431,0,,,,
800,10/13/15 0:30,12.11,0,,,,
801,10/13/15 1:00,12.11,0,,,,
802,10/13/15 1:30,11.819,0,,,,
803,10/13/15 2:00,12.304,0,,,,
804,10/13/15 2:30,12.207,0,,,,
805,10/13/15 3:00,12.11,0,,,,
806,10/13/15 3:30,12.594,0,,,,
807,10/13/15 4:00,12.69,0,,,,
808,10/13/15 4:30,12.401,0,,,,
809,10/13/15 5:00,12.013,0,,,,
810,10/13/15 5:30,12.013,0,,,,
811,10/13/15 6:00,12.207,0,,,,
812,10/13/15 6:30,12.497,0,,,,
813,10/13/15 7:00,12.787,0,,,,
814,10/13/15 7:30,12.98,0,,,,
815,10/13/15 8:00,12.98,183,,,,
816,10/13/15 8:30,12.98,247.6,,,,
817,10/13/15 9:00,13.365,247.6,,,,
818,10/13/15 9:30,13.461,527.4,,,,
819,10/13/15 10:00,13.846,473.6,,,,
820,10/13/15 10:30,14.23,1237.9,,,,
821,10/13/15 11:00,15.76,2325,,,,
822,10/13/15 11:30,16.427,3444.5,,,,
823,10/13/15 12:00,16.427,2497.2,,,,
824,10/13/15 12:30,17.76,2238.9,,,,
825,10/13/15 13:00,16.713,301.4,,,,
826,10/13/15 13:30,17.189,1270.1,,,,
827,10/13/15 14:00,16.808,1722.2,,,,
828,10/13/15 14:30,16.237,667.4,,,,
829,10/13/15 15:00,15.951,1550,,,,
830,10/13/15 15:30,16.618,3961.1,,,,
831,10/13/15 16:00,17.189,1722.2,,,,
832,10/13/15 16:30,16.523,1076.4,,,,
833,10/13/15 17:00,16.427,592,,,,
834,10/13/15 17:30,15.091,215.3,,,,
835,10/13/15 18:00,14.613,258.3,,,,
836,10/13/15 18:30,13.942,32.3,,,,
837,10/13/15 19:00,13.076,0,,,,
838,10/13/15 19:30,12.304,0,,,,
839,10/13/15 20:00,11.819,0,,,,
840,10/13/15 20:30,11.528,0,,,,
841,10/13/15 21:00,11.528,0,,,,
842,10/13/15 21:30,11.431,0,,,,
843,10/13/15 22:00,10.846,0,,,,
844,10/13/15 22:30,10.651,0,,,,
845,10/13/15 23:00,10.553,0,,,,
846,10/13/15 23:30,10.553,0,,,,
847,10/14/15 0:00,10.455,0,,,,
848,10/14/15 0:30,10.455,0,,,,
849,10/14/15 1:00,10.553,0,,,,
850,10/14/15 1:30,10.748,0,,,,
851,10/14/15 2:00,11.041,0,,,,
852,10/14/15 2:30,11.236,0,,,,
853,10/14/15 3:00,11.236,0,,,,
854,10/14/15 3:30,11.041,0,,,,
855,10/14/15 4:00,10.846,0,,,,
856,10/14/15 4:30,11.041,0,,,,
857,10/14/15 5:00,11.334,0,,,,
858,10/14/15 5:30,11.625,0,,,,
859,10/14/15 6:00,11.916,0,,,,
860,10/14/15 6:30,11.819,0,,,,
861,10/14/15 7:00,11.819,0,,,,
862,10/14/15 7:30,11.625,43.1,,,,
863,10/14/15 8:00,11.819,731.9,,,,
864,10/14/15 8:30,11.722,215.3,,,,
865,10/14/15 9:00,12.304,1463.9,,,,
866,10/14/15 9:30,13.365,1894.5,,,,
867,10/14/15 10:00,13.654,1980.6,,,,
868,10/14/15 10:30,13.654,2066.7,,,,
869,10/14/15 11:00,13.558,1162.5,,,,
870,10/14/15 11:30,14.038,3788.9,,,,
871,10/14/15 12:00,15.282,3616.7,,,,
872,10/14/15 12:30,14.996,4305.6,,,,
873,10/14/15 13:00,15.187,2238.9,,,,
874,10/14/15 13:30,15.664,2325,,,,
875,10/14/15 14:00,14.9,3444.5,,,,
876,10/14/15 14:30,14.421,3444.5,,,,
877,10/14/15 15:00,14.134,3100,,,,
878,10/14/15 15:30,13.846,559.7,,,,
879,10/14/15 16:00,12.69,2325,,,,
880,10/14/15 16:30,12.883,1463.9,,,,
881,10/14/15 17:00,12.787,1324,,,,
882,10/14/15 17:30,11.916,279.9,,,,
883,10/14/15 18:00,11.625,333.7,,,,
884,10/14/15 18:30,10.944,21.5,,,,
885,10/14/15 19:00,10.357,0,,,,
886,10/14/15 19:30,10.455,0,,,,
887,10/14/15 20:00,10.161,0,,,,
888,10/14/15 20:30,10.161,0,,,,
889,10/14/15 21:00,10.259,0,,,,
890,10/14/15 21:30,9.965,0,,,,
891,10/14/15 22:00,9.866,0,,,,
892,10/14/15 22:30,9.866,0,,,,
893,10/14/15 23:00,9.571,0,,,,
894,10/14/15 23:30,8.779,0,,,,
895,10/15/15 0:00,7.882,0,,,,
896,10/15/15 0:30,7.782,0,,,,
897,10/15/15 1:00,6.978,0,,,,
898,10/15/15 1:30,6.674,0,,,,
899,10/15/15 2:00,6.573,0,,,,
900,10/15/15 2:30,6.674,0,,,,
901,10/15/15 3:00,6.978,0,,,,
902,10/15/15 3:30,7.481,0,,,,
903,10/15/15 4:00,7.582,0,,,,
904,10/15/15 4:30,7.582,0,,,,
905,10/15/15 5:00,6.877,0,,,,
906,10/15/15 5:30,6.37,0,,,,
907,10/15/15 6:00,6.166,0,,,,
908,10/15/15 6:30,5.86,0,,,,
909,10/15/15 7:00,6.268,0,,,,
910,10/15/15 7:30,6.573,75.3,,,,
911,10/15/15 8:00,6.978,441.3,,,,
912,10/15/15 8:30,7.582,936.5,,,,
913,10/15/15 9:00,8.581,1980.6,,,,
914,10/15/15 9:30,9.866,3444.5,,,,
915,10/15/15 10:00,11.431,2927.8,,,,
916,10/15/15 10:30,12.207,3272.2,,,,
917,10/15/15 11:00,13.365,4650,,,,
918,10/15/15 11:30,15.76,5166.7,,,,
919,10/15/15 12:00,15.187,4650,,,,
920,10/15/15 12:30,16.999,6200,,,,
921,10/15/15 13:00,19.472,8266.7,,,,
922,10/15/15 13:30,17.95,4305.6,,,,
923,10/15/15 14:00,17.57,3961.1,,,,
924,10/15/15 14:30,17.379,3100,,,,
925,10/15/15 15:00,17.189,5166.7,,,,
926,10/15/15 15:30,16.713,3272.2,,,,
927,10/15/15 16:00,16.141,2066.7,,,,
928,10/15/15 16:30,16.618,2669.5,,,,
929,10/15/15 17:00,15.378,505.9,,,,
930,10/15/15 17:30,14.613,871.9,,,,
931,10/15/15 18:00,13.365,161.5,,,,
932,10/15/15 18:30,11.916,10.8,,,,
933,10/15/15 19:00,11.139,0,,,,
934,10/15/15 19:30,10.651,0,,,,
935,10/15/15 20:00,10.357,0,,,,
936,10/15/15 20:30,10.846,0,,,,
937,10/15/15 21:00,11.236,0,,,,
938,10/15/15 21:30,12.11,0,,,,
939,10/15/15 22:00,11.916,0,,,,
940,10/15/15 22:30,10.846,0,,,,
941,10/15/15 23:00,10.455,0,,,,
942,10/15/15 23:30,10.161,0,,,,
943,10/16/15 0:00,10.063,0,,,,
944,10/16/15 0:30,9.965,0,,,,
945,10/16/15 1:00,10.063,0,,,,
946,10/16/15 1:30,9.965,0,,,,
947,10/16/15 2:00,9.571,0,,,,
948,10/16/15 2:30,9.472,0,,,,
949,10/16/15 3:00,9.275,0,,,,
950,10/16/15 3:30,9.077,0,,,,
951,10/16/15 4:00,9.077,0,,,,
952,10/16/15 4:30,8.978,0,,,,
953,10/16/15 5:00,8.879,0,,,,
954,10/16/15 5:30,8.481,0,,,,
955,10/16/15 6:00,7.983,0,,,,
956,10/16/15 6:30,8.082,0,,,,
957,10/16/15 7:00,7.882,0,,,,
958,10/16/15 7:30,7.682,64.6,,,,
959,10/16/15 8:00,8.182,236.8,,,,
960,10/16/15 8:30,8.382,366,,,,
961,10/16/15 9:00,9.275,581.3,,,,
962,10/16/15 9:30,10.161,613.5,,,,
963,10/16/15 10:00,10.748,710.4,,,,
964,10/16/15 10:30,10.846,1377.8,,,,
965,10/16/15 11:00,10.748,914.9,,,,
966,10/16/15 11:30,11.431,1377.8,,,,
967,10/16/15 12:00,11.528,1550,,,,
968,10/16/15 12:30,14.23,4305.6,,,,
969,10/16/15 13:00,16.903,4133.4,,,,
970,10/16/15 13:30,14.804,2497.2,,,,
971,10/16/15 14:00,13.173,2497.2,,,,
972,10/16/15 14:30,12.69,613.5,,,,
973,10/16/15 15:00,12.69,1636.1,,,,
974,10/16/15 15:30,13.076,818.1,,,,
975,10/16/15 16:00,13.558,1033.3,,,,
976,10/16/15 16:30,13.654,1550,,,,
977,10/16/15 17:00,13.173,968.8,,,,
978,10/16/15 17:30,12.497,850.4,,,,
979,10/16/15 18:00,11.334,258.3,,,,
980,10/16/15 18:30,10.161,10.8,,,,
981,10/16/15 19:00,9.571,0,,,,
982,10/16/15 19:30,8.68,0,,,,
983,10/16/15 20:00,8.481,0,,,,
984,10/16/15 20:30,8.68,0,,,,
985,10/16/15 21:00,9.077,0,,,,
986,10/16/15 21:30,9.077,0,,,,
987,10/16/15 22:00,8.879,0,,,,
988,10/16/15 22:30,8.182,0,,,,
989,10/16/15 23:00,8.581,0,,,,
990,10/16/15 23:30,8.082,0,,,,
991,10/17/15 0:00,7.983,0,,,,
992,10/17/15 0:30,7.983,0,,,,
993,10/17/15 1:00,7.983,0,,,,
994,10/17/15 1:30,7.882,0,,,,
995,10/17/15 2:00,7.682,0,,,,
996,10/17/15 2:30,6.775,0,,,,
997,10/17/15 3:00,6.268,0,,,,
998,10/17/15 3:30,5.757,0,,,,
999,10/17/15 4:00,4.831,0,,,,
1000,10/17/15 4:30,4.311,0,,,,
1001,10/17/15 5:00,3.893,0,,,,
1002,10/17/15 5:30,4.831,0,,,,
1003,10/17/15 6:00,4.934,0,,,,
1004,10/17/15 6:30,5.347,0,,,,
1005,10/17/15 7:00,5.037,0,,,,
1006,10/17/15 7:30,5.45,183,,,,
1007,10/17/15 8:00,4.934,538.2,,,,
1008,10/17/15 8:30,4.623,1334.7,,,,
1009,10/17/15 9:00,4.831,1808.3,,,,
1010,10/17/15 9:30,4.934,3616.7,,,,
1011,10/17/15 10:00,5.655,3961.1,,,,
1012,10/17/15 10:30,6.268,2152.8,,,,
1013,10/17/15 11:00,6.978,2927.8,,,,
1014,10/17/15 11:30,8.082,3444.5,,,,
1015,10/17/15 12:00,8.182,3444.5,,,,
1016,10/17/15 12:30,9.472,7233.4,,,,
1017,10/17/15 13:00,8.182,4822.3,,,,
1018,10/17/15 13:30,7.782,1227.1,,,,
1019,10/17/15 14:00,7.983,6544.5,,,,
1020,10/17/15 14:30,9.275,5166.7,,,,
1021,10/17/15 15:00,8.182,3961.1,,,,
1022,10/17/15 15:30,8.481,2927.8,,,,
1023,10/17/15 16:00,6.775,925.7,,,,
1024,10/17/15 16:30,7.882,2669.5,,,,
1025,10/17/15 17:00,7.179,1722.2,,,,
1026,10/17/15 17:30,5.86,516.7,,,,
1027,10/17/15 18:00,5.757,452.1,,,,
1028,10/17/15 18:30,4.727,21.5,,,,
1029,10/17/15 19:00,4.207,0,,,,
1030,10/17/15 19:30,3.261,0,,,,
1031,10/17/15 20:00,2.837,0,,,,
1032,10/17/15 20:30,2.088,0,,,,
1033,10/17/15 21:00,1.872,0,,,,
1034,10/17/15 21:30,1.764,0,,,,
1035,10/17/15 22:00,1.33,0,,,,
1036,10/17/15 22:30,1.33,0,,,,
1037,10/17/15 23:00,1.112,0,,,,
1038,10/17/15 23:30,0.784,0,,,,
1039,10/18/15 0:00,0.674,0,,,,
1040,10/18/15 0:30,1.112,0,,,,
1041,10/18/15 1:00,1.003,0,,,,
1042,10/18/15 1:30,1.112,0,,,,
1043,10/18/15 2:00,0.893,0,,,,
1044,10/18/15 2:30,0.343,0,,,,
1045,10/18/15 3:00,0.232,0,,,,
1046,10/18/15 3:30,-0.213,0,,,,
1047,10/18/15 4:00,0.343,0,,,,
1048,10/18/15 4:30,0.784,0,,,,
1049,10/18/15 5:00,0.343,0,,,,
1050,10/18/15 5:30,0.121,0,,,,
1051,10/18/15 6:00,-0.325,0,,,,
1052,10/18/15 6:30,-0.437,0,,,,
1053,10/18/15 7:00,-0.549,0,,,,
1054,10/18/15 7:30,-0.102,118.4,,,,
1055,10/18/15 8:00,0.01,301.4,,,,
1056,10/18/15 8:30,0.674,1722.2,,,,
1057,10/18/15 9:00,2.517,2755.6,,,,
1058,10/18/15 9:30,3.472,3961.1,,,,
1059,10/18/15 10:00,5.962,3788.9,,,,
1060,10/18/15 10:30,5.962,4133.4,,,,
1061,10/18/15 11:00,7.28,2583.4,,,,
1062,10/18/15 11:30,4.623,1377.8,,,,
1063,10/18/15 12:00,4.311,1894.5,,,,
1064,10/18/15 12:30,5.552,5166.7,,,,
1065,10/18/15 13:00,5.141,4650,,,,
1066,10/18/15 13:30,5.244,4477.8,,,,
1067,10/18/15 14:00,6.064,5166.7,,,,
1068,10/18/15 14:30,5.962,2583.4,,,,
1069,10/18/15 15:00,4.207,3272.2,,,,
1070,10/18/15 15:30,4.311,1463.9,,,,
1071,10/18/15 16:00,5.45,3616.7,,,,
1072,10/18/15 16:30,5.552,2238.9,,,,
1073,10/18/15 17:00,4.831,1808.3,,,,
1074,10/18/15 17:30,4.311,344.4,,,,
1075,10/18/15 18:00,3.893,236.8,,,,
1076,10/18/15 18:30,3.683,10.8,,,,
1077,10/18/15 19:00,2.837,0,,,,
1078,10/18/15 19:30,2.41,0,,,,
1079,10/18/15 20:00,1.439,0,,,,
1080,10/18/15 20:30,1.003,0,,,,
1081,10/18/15 21:00,0.893,0,,,,
1082,10/18/15 21:30,0.674,0,,,,
1083,10/18/15 22:00,0.784,0,,,,
1084,10/18/15 22:30,0.453,0,,,,
1085,10/18/15 23:00,0.232,0,,,,
1086,10/18/15 23:30,0.784,0,,,,
1087,10/19/15 0:00,1.33,0,,,,
1088,10/19/15 0:30,1.221,0,,,,
1089,10/19/15 1:00,1.003,0,,,,
1090,10/19/15 1:30,1.003,0,,,,
1091,10/19/15 2:00,0.893,0,,,,
1092,10/19/15 2:30,0.232,0,,,,
1093,10/19/15 3:00,0.232,0,,,,
1094,10/19/15 3:30,-0.437,0,,,,
1095,10/19/15 4:00,-0.437,0,,,,
1096,10/19/15 4:30,-0.437,0,,,,
1097,10/19/15 5:00,-0.662,0,,,,
1098,10/19/15 5:30,-0.887,0,,,,
1099,10/19/15 6:00,-0.887,0,,,,
1100,10/19/15 6:30,-0.887,0,,,,
1101,10/19/15 7:00,-1.114,0,,,,
1102,10/19/15 7:30,-0.887,86.1,,,,
1103,10/19/15 8:00,-1.228,215.3,,,,
1104,10/19/15 8:30,-0.437,1259.4,,,,
1105,10/19/15 9:00,0.343,2066.7,,,,
1106,10/19/15 9:30,1.548,2497.2,,,,
1107,10/19/15 10:00,4.207,2927.8,,,,
1108,10/19/15 10:30,5.655,3272.2,,,,
1109,10/19/15 11:00,7.381,4650,,,,
1110,10/19/15 11:30,9.866,3616.7,,,,
1111,10/19/15 12:00,9.472,3788.9,,,,
1112,10/19/15 12:30,11.431,5511.1,,,,
1113,10/19/15 13:00,12.883,6200,,,,
1114,10/19/15 13:30,12.883,3444.5,,,,
1115,10/19/15 14:00,12.207,2755.6,,,,
1116,10/19/15 14:30,12.401,2755.6,,,,
1117,10/19/15 15:00,11.431,1808.3,,,,
1118,10/19/15 15:30,11.139,1463.9,,,,
1119,10/19/15 16:00,10.944,1248.6,,,,
1120,10/19/15 16:30,10.846,1141,,,,
1121,10/19/15 17:00,11.236,1108.7,,,,
1122,10/19/15 17:30,11.236,656.6,,,,
1123,10/19/15 18:00,9.866,258.3,,,,
1124,10/19/15 18:30,8.879,0,,,,
1125,10/19/15 19:00,8.581,0,,,,
1126,10/19/15 19:30,8.182,0,,,,
1127,10/19/15 20:00,8.581,0,,,,
1128,10/19/15 20:30,9.077,0,,,,
1129,10/19/15 21:00,9.373,0,,,,
1130,10/19/15 21:30,9.571,0,,,,
1131,10/19/15 22:00,9.768,0,,,,
1132,10/19/15 22:30,9.571,0,,,,
1133,10/19/15 23:00,10.553,0,,,,
1134,10/19/15 23:30,10.846,0,,,,
1135,10/20/15 0:00,11.041,0,,,,
1136,10/20/15 0:30,10.944,0,,,,
1137,10/20/15 1:00,9.866,0,,,,
1138,10/20/15 1:30,9.077,0,,,,
1139,10/20/15 2:00,8.282,0,,,,
1140,10/20/15 2:30,7.782,0,,,,
1141,10/20/15 3:00,7.481,0,,,,
1142,10/20/15 3:30,7.179,0,,,,
1143,10/20/15 4:00,7.179,0,,,,
1144,10/20/15 4:30,7.28,0,,,,
1145,10/20/15 5:00,7.381,0,,,,
1146,10/20/15 5:30,7.481,0,,,,
1147,10/20/15 6:00,7.682,0,,,,
1148,10/20/15 6:30,7.983,0,,,,
1149,10/20/15 7:00,8.082,0,,,,
1150,10/20/15 7:30,8.182,172.2,,,,
1151,10/20/15 8:00,8.581,871.9,,,,
1152,10/20/15 8:30,9.866,1463.9,,,,
1153,10/20/15 9:00,10.651,1216.3,,,,
1154,10/20/15 9:30,11.041,1302.4,,,,
1155,10/20/15 10:00,12.013,3100,,,,
1156,10/20/15 10:30,13.75,4305.6,,,,
1157,10/20/15 11:00,12.98,1722.2,,,,
1158,10/20/15 11:30,15.091,5166.7,,,,
1159,10/20/15 12:00,17.855,7577.8,,,,
1160,10/20/15 12:30,18.236,5166.7,,,,
1161,10/20/15 13:00,17.094,2755.6,,,,
1162,10/20/15 13:30,17.094,4650,,,,
1163,10/20/15 14:00,18.14,4133.4,,,,
1164,10/20/15 14:30,19.092,4822.3,,,,
1165,10/20/15 15:00,18.521,2927.8,,,,
1166,10/20/15 15:30,18.236,2066.7,,,,
1167,10/20/15 16:00,19.472,1722.2,,,,
1168,10/20/15 16:30,19.377,2411.1,,,,
1169,10/20/15 17:00,18.426,1227.1,,,,
1170,10/20/15 17:30,17.094,495.1,,,,
1171,10/20/15 18:00,15.187,21.5,,,,
1172,10/20/15 18:30,14.325,0,,,,
1173,10/20/15 19:00,13.558,0,,,,
1174,10/20/15 19:30,12.98,0,,,,
1175,10/20/15 20:00,12.787,0,,,,
1176,10/20/15 20:30,12.594,0,,,,
1177,10/20/15 21:00,12.497,0,,,,
1178,10/20/15 21:30,12.207,0,,,,
1179,10/20/15 22:00,12.11,0,,,,
1180,10/20/15 22:30,12.013,0,,,,
1181,10/20/15 23:00,12.013,0,,,,
1182,10/20/15 23:30,11.916,0,,,,
1183,10/21/15 0:00,11.819,0,,,,
1184,10/21/15 0:30,11.722,0,,,,
1185,10/21/15 1:00,11.625,0,,,,
1186,10/21/15 1:30,11.625,0,,,,
1187,10/21/15 2:00,11.625,0,,,,
1188,10/21/15 2:30,11.528,0,,,,
1189,10/21/15 3:00,11.431,0,,,,
1190,10/21/15 3:30,11.139,0,,,,
1191,10/21/15 4:00,11.139,0,,,,
1192,10/21/15 4:30,11.041,0,,,,
1193,10/21/15 5:00,11.041,0,,,,
1194,10/21/15 5:30,10.944,0,,,,
1195,10/21/15 6:00,11.041,0,,,,
1196,10/21/15 6:30,10.944,0,,,,
1197,10/21/15 7:00,10.944,0,,,,
1198,10/21/15 7:30,10.846,10.8,,,,
1199,10/21/15 8:00,10.944,139.9,,,,
1200,10/21/15 8:30,11.139,430.6,,,,
1201,10/21/15 9:00,11.625,936.5,,,,
1202,10/21/15 9:30,12.594,1550,,,,
1203,10/21/15 10:00,14.421,2066.7,,,,
1204,10/21/15 10:30,14.517,1808.3,,,,
1205,10/21/15 11:00,14.325,1227.1,,,,
1206,10/21/15 11:30,14.421,1894.5,,,,
1207,10/21/15 12:00,15.473,3444.5,,,,
1208,10/21/15 12:30,16.903,4133.4,,,,
1209,10/21/15 13:00,17.76,4477.8,,,,
1210,10/21/15 13:30,19.092,4822.3,,,,
1211,10/21/15 14:00,19.472,4650,,,,
1212,10/21/15 14:30,20.71,5338.9,,,,
1213,10/21/15 15:00,20.71,5166.7,,,,
1214,10/21/15 15:30,20.996,3616.7,,,,
1215,10/21/15 16:00,19.853,2583.4,,,,
1216,10/21/15 16:30,19.282,2238.9,,,,
1217,10/21/15 17:00,18.331,1722.2,,,,
1218,10/21/15 17:30,16.903,775,,,,
1219,10/21/15 18:00,15.76,193.8,,,,
1220,10/21/15 18:30,14.804,0,,,,
1221,10/21/15 19:00,14.23,0,,,,
1222,10/21/15 19:30,13.75,0,,,,
1223,10/21/15 20:00,13.558,0,,,,
1224,10/21/15 20:30,12.304,0,,,,
1225,10/21/15 21:00,11.431,0,,,,
1226,10/21/15 21:30,11.139,0,,,,
1227,10/21/15 22:00,10.455,0,,,,
1228,10/21/15 22:30,10.161,0,,,,
1229,10/21/15 23:00,10.455,0,,,,
1230,10/21/15 23:30,11.236,0,,,,
1231,10/22/15 0:00,11.431,0,,,,
1232,10/22/15 0:30,11.625,0,,,,
1233,10/22/15 1:00,11.431,0,,,,
1234,10/22/15 1:30,11.528,0,,,,
1235,10/22/15 2:00,11.236,0,,,,
1236,10/22/15 2:30,11.625,0,,,,
1237,10/22/15 3:00,11.819,0,,,,
1238,10/22/15 3:30,11.916,0,,,,
1239,10/22/15 4:00,11.819,0,,,,
1240,10/22/15 4:30,11.916,0,,,,
1241,10/22/15 5:00,11.431,0,,,,
1242,10/22/15 5:30,11.041,0,,,,
1243,10/22/15 6:00,11.139,0,,,,
1244,10/22/15 6:30,11.236,0,,,,
1245,10/22/15 7:00,11.236,0,,,,
1246,10/22/15 7:30,11.334,21.5,,,,
1247,10/22/15 8:00,11.334,796.5,,,,
1248,10/22/15 8:30,12.304,1151.7,,,,
1249,10/22/15 9:00,13.461,2583.4,,,,
1250,10/22/15 9:30,14.325,925.7,,,,
1251,10/22/15 10:00,14.709,1463.9,,,,
1252,10/22/15 10:30,15.951,2325,,,,
1253,10/22/15 11:00,16.046,1894.5,,,,
1254,10/22/15 11:30,16.046,1894.5,,,,
1255,10/22/15 12:00,16.618,2411.1,,,,
1256,10/22/15 12:30,17.855,1980.6,,,,
1257,10/22/15 13:00,17.95,3616.7,,,,
1258,10/22/15 13:30,18.14,2927.8,,,,
1259,10/22/15 14:00,18.711,2152.8,,,,
1260,10/22/15 14:30,19.948,3616.7,,,,
1261,10/22/15 15:00,19.567,1808.3,,,,
1262,10/22/15 15:30,18.901,2238.9,,,,
1263,10/22/15 16:00,18.236,1722.2,,,,
1264,10/22/15 16:30,17.475,1237.9,,,,
1265,10/22/15 17:00,16.618,2755.6,,,,
1266,10/22/15 17:30,15.664,871.9,,,,
1267,10/22/15 18:00,14.517,150.7,,,,
1268,10/22/15 18:30,14.134,0,,,,
1269,10/22/15 19:00,13.75,0,,,,
1270,10/22/15 19:30,13.269,0,,,,
1271,10/22/15 20:00,11.722,0,,,,
1272,10/22/15 20:30,11.722,0,,,,
1273,10/22/15 21:00,11.431,0,,,,
1274,10/22/15 21:30,10.748,0,,,,
1275,10/22/15 22:00,10.748,0,,,,
1276,10/22/15 22:30,10.455,0,,,,
1277,10/22/15 23:00,10.455,0,,,,
1278,10/22/15 23:30,10.553,0,,,,
1279,10/23/15 0:00,10.553,0,,,,
1280,10/23/15 0:30,10.553,0,,,,
1281,10/23/15 1:00,10.161,0,,,,
1282,10/23/15 1:30,9.768,0,,,,
1283,10/23/15 2:00,9.571,0,,,,
1284,10/23/15 2:30,9.571,0,,,,
1285,10/23/15 3:00,9.965,0,,,,
1286,10/23/15 3:30,9.866,0,,,,
1287,10/23/15 4:00,9.669,0,,,,
1288,10/23/15 4:30,8.779,0,,,,
1289,10/23/15 5:00,7.983,0,,,,
1290,10/23/15 5:30,6.471,0,,,,
1291,10/23/15 6:00,6.268,0,,,,
1292,10/23/15 6:30,5.86,0,,,,
1293,10/23/15 7:00,4.727,0,,,,
1294,10/23/15 7:30,4.102,86.1,,,,
1295,10/23/15 8:00,4.623,527.4,,,,
1296,10/23/15 8:30,5.962,1377.8,,,,
1297,10/23/15 9:00,7.381,2669.5,,,,
1298,10/23/15 9:30,7.582,3788.9,,,,
1299,10/23/15 10:00,8.082,3616.7,,,,
1300,10/23/15 10:30,8.382,5166.7,,,,
1301,10/23/15 11:00,10.063,11022.3,,,,
1302,10/23/15 11:30,10.944,8266.7,,,,
1303,10/23/15 12:00,10.748,5511.1,,,,
1304,10/23/15 12:30,13.076,7577.8,,,,
1305,10/23/15 13:00,14.517,10333.4,,,,
1306,10/23/15 13:30,14.134,7233.4,,,,
1307,10/23/15 14:00,13.654,5166.7,,,,
1308,10/23/15 14:30,12.401,5166.7,,,,
1309,10/23/15 15:00,11.236,3272.2,,,,
1310,10/23/15 15:30,10.357,2325,,,,
1311,10/23/15 16:00,10.259,1894.5,,,,
1312,10/23/15 16:30,9.965,1722.2,,,,
1313,10/23/15 17:00,9.571,1377.8,,,,
1314,10/23/15 17:30,9.077,1065.6,,,,
1315,10/23/15 18:00,7.682,150.7,,,,
1316,10/23/15 18:30,6.166,0,,,,
1317,10/23/15 19:00,5.244,0,,,,
1318,10/23/15 19:30,4.727,0,,,,
1319,10/23/15 20:00,3.893,0,,,,
1320,10/23/15 20:30,3.683,0,,,,
1321,10/23/15 21:00,3.261,0,,,,
1322,10/23/15 21:30,2.73,0,,,,
1323,10/23/15 22:00,2.41,0,,,,
1324,10/23/15 22:30,2.303,0,,,,
1325,10/23/15 23:00,2.303,0,,,,
1326,10/23/15 23:30,2.195,0,,,,
1327,10/24/15 0:00,1.872,0,,,,
1328,10/24/15 0:30,1.98,0,,,,
1329,10/24/15 1:00,2.41,0,,,,
1330,10/24/15 1:30,2.195,0,,,,
1331,10/24/15 2:00,2.41,0,,,,
1332,10/24/15 2:30,2.41,0,,,,
1333,10/24/15 3:00,1.872,0,,,,
1334,10/24/15 3:30,2.088,0,,,,
1335,10/24/15 4:00,2.624,0,,,,
1336,10/24/15 4:30,2.73,0,,,,
1337,10/24/15 5:00,2.943,0,,,,
1338,10/24/15 5:30,3.049,0,,,,
1339,10/24/15 6:00,3.788,0,,,,
1340,10/24/15 6:30,4.207,0,,,,
1341,10/24/15 7:00,4.519,0,,,,
1342,10/24/15 7:30,4.727,10.8,,,,
1343,10/24/15 8:00,4.934,236.8,,,,
1344,10/24/15 8:30,5.347,667.4,,,,
1345,10/24/15 9:00,5.86,1259.4,,,,
1346,10/24/15 9:30,6.471,2066.7,,,,
1347,10/24/15 10:00,6.978,2238.9,,,,
1348,10/24/15 10:30,7.582,3100,,,,
1349,10/24/15 11:00,8.082,2411.1,,,,
1350,10/24/15 11:30,8.879,3272.2,,,,
1351,10/24/15 12:00,8.581,1463.9,,,,
1352,10/24/15 12:30,9.077,3100,,,,
1353,10/24/15 13:00,9.866,4305.6,,,,
1354,10/24/15 13:30,13.269,409,,,,
1355,10/24/15 14:00,10.846,0,,,,
1356,10/24/15 14:30,10.748,0,,,,
1357,10/24/15 15:00,11.236,0,,,,
1358,10/24/15 15:30,11.528,0,,,,
1359,10/24/15 16:00,11.528,0,,,,
1360,10/24/15 16:30,11.236,0,,,,
1361,10/24/15 17:00,10.748,0,,,,
1362,10/24/15 17:30,10.357,0,,,,
1363,10/24/15 18:00,9.866,0,,,,
1364,10/24/15 18:30,9.472,0,,,,
1365,10/24/15 19:00,9.077,0,,,,
1366,10/24/15 19:30,8.779,0,,,,
1367,10/24/15 20:00,8.68,0,,,,
1368,10/24/15 20:30,8.581,0,,,,
1369,10/24/15 21:00,8.382,0,,,,
1370,10/24/15 21:30,8.282,0,,,,
1371,10/24/15 22:00,8.182,0,,,,
1372,10/24/15 22:30,8.082,0,,,,
1373,10/24/15 23:00,7.983,0,,,,
1374,10/24/15 23:30,7.983,0,,,,
1375,10/25/15 0:00,7.882,0,,,,
1376,10/25/15 0:30,7.782,0,,,,
1377,10/25/15 1:00,7.782,0,,,,
1378,10/25/15 1:30,7.782,0,,,,
