Plot Title: 10522272,,,,,,,,
#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 10522272, SEN S/N: 10522272)","Intensity, Lux (LGR S/N: 10522272, SEN S/N: 10522272)",Coupler Attached (LGR S/N: 10522272),Coupler Detached (LGR S/N: 10522272),Host Connected (LGR S/N: 10522272),Stopped (LGR S/N: 10522272),End Of File (LGR S/N: 10522272)
812,10/13/15 6:30,10.259,0,,,,,
813,10/13/15 7:00,10.259,0,,,,,
814,10/13/15 7:30,10.259,0,,,,,
815,10/13/15 8:00,10.259,86.1,,,,,
816,10/13/15 8:30,10.259,215.3,,,,,
817,10/13/15 9:00,10.357,344.4,,,,,
818,10/13/15 9:30,10.357,269.1,,,,,
819,10/13/15 10:00,10.455,473.6,,,,,
820,10/13/15 10:30,10.455,301.4,,,,,
821,10/13/15 11:00,10.553,376.7,,,,,
822,10/13/15 11:30,10.651,1313.2,,,,,
823,10/13/15 12:00,10.846,645.8,,,,,
824,10/13/15 12:30,11.041,570.5,,,,,
825,10/13/15 13:00,11.334,1130.2,,,,,
826,10/13/15 13:30,11.722,1894.5,,,,,
827,10/13/15 14:00,11.916,904.2,,,,,
828,10/13/15 14:30,12.11,1022.6,,,,,
829,10/13/15 15:00,12.11,624.3,,,,,
830,10/13/15 15:30,12.11,807.3,,,,,
831,10/13/15 16:00,12.207,1054.9,,,,,
832,10/13/15 16:30,12.207,505.9,,,,,
833,10/13/15 17:00,12.207,882.6,,,,,
834,10/13/15 17:30,12.207,86.1,,,,,
835,10/13/15 18:00,12.207,139.9,,,,,
836,10/13/15 18:30,12.207,0,,,,,
837,10/13/15 19:00,12.207,0,,,,,
838,10/13/15 19:30,12.11,0,,,,,
839,10/13/15 20:00,12.013,0,,,,,
840,10/13/15 20:30,11.916,0,,,,,
841,10/13/15 21:00,11.916,0,,,,,
842,10/13/15 21:30,11.819,0,,,,,
843,10/13/15 22:00,11.819,0,,,,,
844,10/13/15 22:30,11.722,0,,,,,
845,10/13/15 23:00,11.722,0,,,,,
846,10/13/15 23:30,11.625,0,,,,,
847,10/14/15 0:00,11.625,0,,,,,
848,10/14/15 0:30,11.528,0,,,,,
849,10/14/15 1:00,11.528,0,,,,,
850,10/14/15 1:30,11.528,0,,,,,
851,10/14/15 2:00,11.528,0,,,,,
852,10/14/15 2:30,11.528,0,,,,,
853,10/14/15 3:00,11.431,0,,,,,
854,10/14/15 3:30,11.431,0,,,,,
855,10/14/15 4:00,11.431,0,,,,,
856,10/14/15 4:30,11.431,0,,,,,
857,10/14/15 5:00,11.431,0,,,,,
858,10/14/15 5:30,11.334,0,,,,,
859,10/14/15 6:00,11.334,0,,,,,
860,10/14/15 6:30,11.334,0,,,,,
861,10/14/15 7:00,11.334,0,,,,,
862,10/14/15 7:30,11.334,43.1,,,,,
863,10/14/15 8:00,11.334,236.8,,,,,
864,10/14/15 8:30,11.334,258.3,,,,,
865,10/14/15 9:00,11.236,559.7,,,,,
866,10/14/15 9:30,11.334,656.6,,,,,
867,10/14/15 10:00,11.334,990.3,,,,,
868,10/14/15 10:30,11.431,1334.7,,,,,
869,10/14/15 11:00,11.528,1367,,,,,
870,10/14/15 11:30,11.625,1162.5,,,,,
871,10/14/15 12:00,11.722,2066.7,,,,,
872,10/14/15 12:30,11.819,2238.9,,,,,
873,10/14/15 13:00,11.916,2066.7,,,,,
874,10/14/15 13:30,12.013,1550,,,,,
875,10/14/15 14:00,12.11,721.2,,,,,
876,10/14/15 14:30,12.207,624.3,,,,,
877,10/14/15 15:00,12.207,1259.4,,,,,
878,10/14/15 15:30,12.207,1011.8,,,,,
879,10/14/15 16:00,12.207,322.9,,,,,
880,10/14/15 16:30,12.11,1280.9,,,,,
881,10/14/15 17:00,12.11,549,,,,,
882,10/14/15 17:30,12.11,75.3,,,,,
883,10/14/15 18:00,12.013,10.8,,,,,
884,10/14/15 18:30,11.916,0,,,,,
885,10/14/15 19:00,11.819,0,,,,,
886,10/14/15 19:30,11.819,0,,,,,
887,10/14/15 20:00,11.722,0,,,,,
888,10/14/15 20:30,11.625,0,,,,,
889,10/14/15 21:00,11.528,0,,,,,
890,10/14/15 21:30,11.431,0,,,,,
891,10/14/15 22:00,11.334,0,,,,,
892,10/14/15 22:30,11.236,0,,,,,
893,10/14/15 23:00,11.139,0,,,,,
894,10/14/15 23:30,11.041,0,,,,,
895,10/15/15 0:00,10.944,0,,,,,
896,10/15/15 0:30,10.846,0,,,,,
897,10/15/15 1:00,10.748,0,,,,,
898,10/15/15 1:30,10.553,0,,,,,
899,10/15/15 2:00,10.455,0,,,,,
900,10/15/15 2:30,10.357,0,,,,,
901,10/15/15 3:00,10.161,0,,,,,
902,10/15/15 3:30,10.063,0,,,,,
903,10/15/15 4:00,9.965,0,,,,,
904,10/15/15 4:30,9.965,0,,,,,
905,10/15/15 5:00,9.866,0,,,,,
906,10/15/15 5:30,9.866,0,,,,,
907,10/15/15 6:00,9.768,0,,,,,
908,10/15/15 6:30,9.669,0,,,,,
909,10/15/15 7:00,9.571,0,,,,,
910,10/15/15 7:30,9.472,64.6,,,,,
911,10/15/15 8:00,9.373,204.5,,,,,
912,10/15/15 8:30,9.373,355.2,,,,,
913,10/15/15 9:00,9.373,742.7,,,,,
914,10/15/15 9:30,9.373,247.6,,,,,
915,10/15/15 10:00,9.373,322.9,,,,,
916,10/15/15 10:30,9.472,505.9,,,,,
917,10/15/15 11:00,9.571,376.7,,,,,
918,10/15/15 11:30,9.669,430.6,,,,,
919,10/15/15 12:00,9.965,419.8,,,,,
920,10/15/15 12:30,10.357,893.4,,,,,
921,10/15/15 13:00,10.846,473.6,,,,,
922,10/15/15 13:30,11.334,495.1,,,,,
923,10/15/15 14:00,11.819,495.1,,,,,
924,10/15/15 14:30,12.304,1550,,,,,
925,10/15/15 15:00,12.497,1894.5,,,,,
926,10/15/15 15:30,12.497,721.2,,,,,
927,10/15/15 16:00,12.401,635.1,,,,,
928,10/15/15 16:30,12.304,635.1,,,,,
929,10/15/15 17:00,12.207,193.8,,,,,
930,10/15/15 17:30,12.207,96.9,,,,,
931,10/15/15 18:00,12.11,53.8,,,,,
932,10/15/15 18:30,12.013,0,,,,,
933,10/15/15 19:00,11.916,0,,,,,
934,10/15/15 19:30,11.722,0,,,,,
935,10/15/15 20:00,11.625,0,,,,,
936,10/15/15 20:30,11.431,0,,,,,
937,10/15/15 21:00,11.334,0,,,,,
938,10/15/15 21:30,11.236,0,,,,,
939,10/15/15 22:00,11.236,0,,,,,
940,10/15/15 22:30,11.139,0,,,,,
941,10/15/15 23:00,11.139,0,,,,,
942,10/15/15 23:30,11.139,0,,,,,
943,10/16/15 0:00,11.139,0,,,,,
944,10/16/15 0:30,11.041,0,,,,,
945,10/16/15 1:00,11.041,0,,,,,
946,10/16/15 1:30,11.041,0,,,,,
947,10/16/15 2:00,10.944,0,,,,,
948,10/16/15 2:30,10.944,0,,,,,
949,10/16/15 3:00,10.846,0,,,,,
950,10/16/15 3:30,10.846,0,,,,,
951,10/16/15 4:00,10.748,0,,,,,
952,10/16/15 4:30,10.748,0,,,,,
953,10/16/15 5:00,10.651,0,,,,,
954,10/16/15 5:30,10.553,0,,,,,
955,10/16/15 6:00,10.455,0,,,,,
956,10/16/15 6:30,10.455,0,,,,,
957,10/16/15 7:00,10.357,0,,,,,
958,10/16/15 7:30,10.259,21.5,,,,,
959,10/16/15 8:00,10.259,118.4,,,,,
960,10/16/15 8:30,10.161,312.2,,,,,
961,10/16/15 9:00,10.161,914.9,,,,,
962,10/16/15 9:30,10.161,635.1,,,,,
963,10/16/15 10:00,10.259,807.3,,,,,
964,10/16/15 10:30,10.259,1377.8,,,,,
965,10/16/15 11:00,10.455,1722.2,,,,,
966,10/16/15 11:30,10.455,850.4,,,,,
967,10/16/15 12:00,10.651,1722.2,,,,,
968,10/16/15 12:30,10.651,559.7,,,,,
969,10/16/15 13:00,11.041,462.9,,,,,
970,10/16/15 13:30,11.334,462.9,,,,,
971,10/16/15 14:00,11.722,2066.7,,,,,
972,10/16/15 14:30,11.916,914.9,,,,,
973,10/16/15 15:00,11.916,1550,,,,,
974,10/16/15 15:30,11.916,344.4,,,,,
975,10/16/15 16:00,11.819,581.3,,,,,
976,10/16/15 16:30,11.722,215.3,,,,,
977,10/16/15 17:00,11.625,312.2,,,,,
978,10/16/15 17:30,11.625,376.7,,,,,
979,10/16/15 18:00,11.625,53.8,,,,,
980,10/16/15 18:30,11.528,0,,,,,
981,10/16/15 19:00,11.431,0,,,,,
982,10/16/15 19:30,11.334,0,,,,,
983,10/16/15 20:00,11.236,0,,,,,
984,10/16/15 20:30,11.139,0,,,,,
985,10/16/15 21:00,10.944,0,,,,,
986,10/16/15 21:30,10.944,0,,,,,
987,10/16/15 22:00,10.846,0,,,,,
988,10/16/15 22:30,10.748,0,,,,,
989,10/16/15 23:00,10.651,0,,,,,
990,10/16/15 23:30,10.651,0,,,,,
991,10/17/15 0:00,10.553,0,,,,,
992,10/17/15 0:30,10.455,0,,,,,
993,10/17/15 1:00,10.357,0,,,,,
994,10/17/15 1:30,10.259,0,,,,,
995,10/17/15 2:00,10.161,0,,,,,
996,10/17/15 2:30,10.063,0,,,,,
997,10/17/15 3:00,9.965,0,,,,,
998,10/17/15 3:30,9.768,0,,,,,
999,10/17/15 4:00,9.669,0,,,,,
1000,10/17/15 4:30,9.472,0,,,,,
1001,10/17/15 5:00,9.275,0,,,,,
1002,10/17/15 5:30,9.077,0,,,,,
1003,10/17/15 6:00,8.978,0,,,,,
1004,10/17/15 6:30,8.879,0,,,,,
1005,10/17/15 7:00,8.779,0,,,,,
1006,10/17/15 7:30,8.68,21.5,,,,,
1007,10/17/15 8:00,8.68,96.9,,,,,
1008,10/17/15 8:30,8.581,279.9,,,,,
1009,10/17/15 9:00,8.481,150.7,,,,,
1010,10/17/15 9:30,8.382,484.4,,,,,
1011,10/17/15 10:00,8.382,516.7,,,,,
1012,10/17/15 10:30,8.382,1356.3,,,,,
1013,10/17/15 11:00,8.382,1894.5,,,,,
1014,10/17/15 11:30,8.481,1722.2,,,,,
1015,10/17/15 12:00,8.481,1463.9,,,,,
1016,10/17/15 12:30,8.481,2238.9,,,,,
1017,10/17/15 13:00,8.481,1194.8,,,,,
1018,10/17/15 13:30,8.581,1722.2,,,,,
1019,10/17/15 14:00,8.68,1463.9,,,,,
1020,10/17/15 14:30,8.879,4994.5,,,,,
1021,10/17/15 15:00,8.879,882.6,,,,,
1022,10/17/15 15:30,8.779,419.8,,,,,
1023,10/17/15 16:00,8.779,1162.5,,,,,
1024,10/17/15 16:30,8.68,269.1,,,,,
1025,10/17/15 17:00,8.581,968.8,,,,,
1026,10/17/15 17:30,8.481,538.2,,,,,
1027,10/17/15 18:00,8.481,43.1,,,,,
1028,10/17/15 18:30,8.382,0,,,,,
1029,10/17/15 19:00,8.282,0,,,,,
1030,10/17/15 19:30,8.182,0,,,,,
1031,10/17/15 20:00,8.082,0,,,,,
1032,10/17/15 20:30,7.882,0,,,,,
1033,10/17/15 21:00,7.782,0,,,,,
1034,10/17/15 21:30,7.582,0,,,,,
1035,10/17/15 22:00,7.481,0,,,,,
1036,10/17/15 22:30,7.28,0,,,,,
1037,10/17/15 23:00,7.179,0,,,,,
1038,10/17/15 23:30,7.079,0,,,,,
1039,10/18/15 0:00,6.978,0,,,,,
1040,10/18/15 0:30,6.877,0,,,,,
1041,10/18/15 1:00,6.775,0,,,,,
1042,10/18/15 1:30,6.674,0,,,,,
1043,10/18/15 2:00,6.573,0,,,,,
1044,10/18/15 2:30,6.471,0,,,,,
1045,10/18/15 3:00,6.37,0,,,,,
1046,10/18/15 3:30,6.268,0,,,,,
1047,10/18/15 4:00,6.166,0,,,,,
1048,10/18/15 4:30,6.064,0,,,,,
1049,10/18/15 5:00,5.962,0,,,,,
1050,10/18/15 5:30,5.962,0,,,,,
1051,10/18/15 6:00,5.86,0,,,,,
1052,10/18/15 6:30,5.86,0,,,,,
1053,10/18/15 7:00,5.757,0,,,,,
1054,10/18/15 7:30,5.655,21.5,,,,,
1055,10/18/15 8:00,5.552,53.8,,,,,
1056,10/18/15 8:30,5.45,86.1,,,,,
1057,10/18/15 9:00,5.347,183,,,,,
1058,10/18/15 9:30,5.244,419.8,,,,,
1059,10/18/15 10:00,5.347,2066.7,,,,,
1060,10/18/15 10:30,5.244,1550,,,,,
1061,10/18/15 11:00,5.347,1097.9,,,,,
1062,10/18/15 11:30,5.347,1550,,,,,
1063,10/18/15 12:00,5.552,1130.2,,,,,
1064,10/18/15 12:30,5.757,602.8,,,,,
1065,10/18/15 13:00,6.064,1980.6,,,,,
1066,10/18/15 13:30,6.37,1980.6,,,,,
1067,10/18/15 14:00,6.471,1550,,,,,
1068,10/18/15 14:30,6.573,1302.4,,,,,
1069,10/18/15 15:00,6.573,1894.5,,,,,
1070,10/18/15 15:30,6.573,764.2,,,,,
1071,10/18/15 16:00,6.573,236.8,,,,,
1072,10/18/15 16:30,6.573,236.8,,,,,
1073,10/18/15 17:00,6.471,1894.5,,,,,
1074,10/18/15 17:30,6.471,538.2,,,,,
1075,10/18/15 18:00,6.471,53.8,,,,,
1076,10/18/15 18:30,6.37,0,,,,,
1077,10/18/15 19:00,6.37,0,,,,,
1078,10/18/15 19:30,6.268,0,,,,,
1079,10/18/15 20:00,6.166,0,,,,,
1080,10/18/15 20:30,6.064,0,,,,,
1081,10/18/15 21:00,5.962,0,,,,,
1082,10/18/15 21:30,5.757,0,,,,,
1083,10/18/15 22:00,5.655,0,,,,,
1084,10/18/15 22:30,5.552,0,,,,,
1085,10/18/15 23:00,5.45,0,,,,,
1086,10/18/15 23:30,5.45,0,,,,,
1087,10/19/15 0:00,5.347,0,,,,,
1088,10/19/15 0:30,5.244,0,,,,,
1089,10/19/15 1:00,5.244,0,,,,,
1090,10/19/15 1:30,5.244,0,,,,,
1091,10/19/15 2:00,5.141,0,,,,,
1092,10/19/15 2:30,5.141,0,,,,,
1093,10/19/15 3:00,5.037,0,,,,,
1094,10/19/15 3:30,5.037,0,,,,,
1095,10/19/15 4:00,5.037,0,,,,,
1096,10/19/15 4:30,4.934,0,,,,,
1097,10/19/15 5:00,4.831,0,,,,,
1098,10/19/15 5:30,4.727,0,,,,,
1099,10/19/15 6:00,4.623,0,,,,,
1100,10/19/15 6:30,4.623,0,,,,,
1101,10/19/15 7:00,4.415,0,,,,,
1102,10/19/15 7:30,4.415,21.5,,,,,
1103,10/19/15 8:00,4.311,150.7,,,,,
1104,10/19/15 8:30,4.311,215.3,,,,,
1105,10/19/15 9:00,4.207,226,,,,,
1106,10/19/15 9:30,4.207,215.3,,,,,
1107,10/19/15 10:00,4.207,366,,,,,
1108,10/19/15 10:30,4.207,355.2,,,,,
1109,10/19/15 11:00,4.311,322.9,,,,,
1110,10/19/15 11:30,4.519,301.4,,,,,
1111,10/19/15 12:00,4.831,366,,,,,
1112,10/19/15 12:30,5.244,419.8,,,,,
1113,10/19/15 13:00,5.655,290.6,,,,,
1114,10/19/15 13:30,6.268,301.4,,,,,
1115,10/19/15 14:00,6.775,344.4,,,,,
1116,10/19/15 14:30,7.28,1550,,,,,
1117,10/19/15 15:00,7.481,441.3,,,,,
1118,10/19/15 15:30,7.582,258.3,,,,,
1119,10/19/15 16:00,7.481,193.8,,,,,
1120,10/19/15 16:30,7.381,172.2,,,,,
1121,10/19/15 17:00,7.28,150.7,,,,,
1122,10/19/15 17:30,7.28,258.3,,,,,
1123,10/19/15 18:00,7.28,43.1,,,,,
1124,10/19/15 18:30,7.381,0,,,,,
1125,10/19/15 19:00,7.28,0,,,,,
1126,10/19/15 19:30,7.28,0,,,,,
1127,10/19/15 20:00,7.28,0,,,,,
1128,10/19/15 20:30,7.28,0,,,,,
1129,10/19/15 21:00,7.28,0,,,,,
1130,10/19/15 21:30,7.28,0,,,,,
1131,10/19/15 22:00,7.28,0,,,,,
1132,10/19/15 22:30,7.28,0,,,,,
1133,10/19/15 23:00,7.28,0,,,,,
1134,10/19/15 23:30,7.28,0,,,,,
1135,10/20/15 0:00,7.28,0,,,,,
1136,10/20/15 0:30,7.28,0,,,,,
1137,10/20/15 1:00,7.28,0,,,,,
1138,10/20/15 1:30,7.28,0,,,,,
1139,10/20/15 2:00,7.28,0,,,,,
1140,10/20/15 2:30,7.179,0,,,,,
1141,10/20/15 3:00,7.179,0,,,,,
1142,10/20/15 3:30,7.079,0,,,,,
1143,10/20/15 4:00,6.978,0,,,,,
1144,10/20/15 4:30,6.978,0,,,,,
1145,10/20/15 5:00,6.877,0,,,,,
1146,10/20/15 5:30,6.775,0,,,,,
1147,10/20/15 6:00,6.775,0,,,,,
1148,10/20/15 6:30,6.775,0,,,,,
1149,10/20/15 7:00,6.775,0,,,,,
1150,10/20/15 7:30,6.674,10.8,,,,,
1151,10/20/15 8:00,6.674,64.6,,,,,
1152,10/20/15 8:30,6.775,344.4,,,,,
1153,10/20/15 9:00,6.775,602.8,,,,,
1154,10/20/15 9:30,6.877,818.1,,,,,
1155,10/20/15 10:00,6.978,1022.6,,,,,
1156,10/20/15 10:30,7.179,1367,,,,,
1157,10/20/15 11:00,7.381,947.2,,,,,
1158,10/20/15 11:30,7.481,968.8,,,,,
1159,10/20/15 12:00,7.782,1463.9,,,,,
1160,10/20/15 12:30,8.182,1463.9,,,,,
1161,10/20/15 13:00,8.581,1550,,,,,
1162,10/20/15 13:30,8.879,1313.2,,,,,
1163,10/20/15 14:00,9.275,1054.9,,,,,
1164,10/20/15 14:30,9.571,3616.7,,,,,
1165,10/20/15 15:00,9.571,1280.9,,,,,
1166,10/20/15 15:30,9.669,376.7,,,,,
1167,10/20/15 16:00,9.768,979.5,,,,,
1168,10/20/15 16:30,9.768,742.7,,,,,
1169,10/20/15 17:00,9.768,290.6,,,,,
1170,10/20/15 17:30,9.768,322.9,,,,,
1171,10/20/15 18:00,9.768,10.8,,,,,
1172,10/20/15 18:30,9.669,0,,,,,
1173,10/20/15 19:00,9.669,0,,,,,
1174,10/20/15 19:30,9.768,0,,,,,
1175,10/20/15 20:00,9.768,0,,,,,
1176,10/20/15 20:30,9.768,0,,,,,
1177,10/20/15 21:00,9.768,0,,,,,
1178,10/20/15 21:30,9.768,0,,,,,
1179,10/20/15 22:00,9.768,0,,,,,
1180,10/20/15 22:30,9.768,0,,,,,
1181,10/20/15 23:00,9.768,0,,,,,
1182,10/20/15 23:30,9.768,0,,,,,
1183,10/21/15 0:00,9.768,0,,,,,
1184,10/21/15 0:30,9.768,0,,,,,
1185,10/21/15 1:00,9.768,0,,,,,
1186,10/21/15 1:30,9.768,0,,,,,
1187,10/21/15 2:00,9.768,0,,,,,
1188,10/21/15 2:30,9.768,0,,,,,
1189,10/21/15 3:00,9.768,0,,,,,
1190,10/21/15 3:30,9.768,0,,,,,
1191,10/21/15 4:00,9.768,0,,,,,
1192,10/21/15 4:30,9.768,0,,,,,
1193,10/21/15 5:00,9.669,0,,,,,
1194,10/21/15 5:30,9.669,0,,,,,
1195,10/21/15 6:00,9.669,0,,,,,
1196,10/21/15 6:30,9.571,0,,,,,
1197,10/21/15 7:00,9.571,0,,,,,
1198,10/21/15 7:30,9.571,0,,,,,
1199,10/21/15 8:00,9.571,86.1,,,,,
1200,10/21/15 8:30,9.571,139.9,,,,,
1201,10/21/15 9:00,9.571,505.9,,,,,
1202,10/21/15 9:30,9.571,452.1,,,,,
1203,10/21/15 10:00,9.669,839.6,,,,,
1204,10/21/15 10:30,9.768,850.4,,,,,
1205,10/21/15 11:00,9.866,688.9,,,,,
1206,10/21/15 11:30,9.965,505.9,,,,,
1207,10/21/15 12:00,10.161,861.1,,,,,
1208,10/21/15 12:30,10.259,1377.8,,,,,
1209,10/21/15 13:00,10.357,936.5,,,,,
1210,10/21/15 13:30,10.455,1550,,,,,
1211,10/21/15 14:00,10.651,1636.1,,,,,
1212,10/21/15 14:30,10.846,1894.5,,,,,
1213,10/21/15 15:00,11.041,1065.6,,,,,
1214,10/21/15 15:30,11.236,581.3,,,,,
1215,10/21/15 16:00,11.334,409,,,,,
1216,10/21/15 16:30,11.334,538.2,,,,,
1217,10/21/15 17:00,11.334,376.7,,,,,
1218,10/21/15 17:30,11.334,172.2,,,,,
1219,10/21/15 18:00,11.334,53.8,,,,,
1220,10/21/15 18:30,11.334,0,,,,,
1221,10/21/15 19:00,11.236,0,,,,,
1222,10/21/15 19:30,11.236,0,,,,,
1223,10/21/15 20:00,11.236,0,,,,,
1224,10/21/15 20:30,11.139,0,,,,,
1225,10/21/15 21:00,11.139,0,,,,,
1226,10/21/15 21:30,11.041,0,,,,,
1227,10/21/15 22:00,11.041,0,,,,,
1228,10/21/15 22:30,10.944,0,,,,,
1229,10/21/15 23:00,10.846,0,,,,,
1230,10/21/15 23:30,10.748,0,,,,,
1231,10/22/15 0:00,10.651,0,,,,,
1232,10/22/15 0:30,10.553,0,,,,,
1233,10/22/15 1:00,10.455,0,,,,,
1234,10/22/15 1:30,10.357,0,,,,,
1235,10/22/15 2:00,10.357,0,,,,,
1236,10/22/15 2:30,10.259,0,,,,,
1237,10/22/15 3:00,10.259,0,,,,,
1238,10/22/15 3:30,10.259,0,,,,,
1239,10/22/15 4:00,10.259,0,,,,,
1240,10/22/15 4:30,10.259,0,,,,,
1241,10/22/15 5:00,10.259,0,,,,,
1242,10/22/15 5:30,10.259,0,,,,,
1243,10/22/15 6:00,10.259,0,,,,,
1244,10/22/15 6:30,10.259,0,,,,,
1245,10/22/15 7:00,10.161,0,,,,,
1246,10/22/15 7:30,10.161,0,,,,,
1247,10/22/15 8:00,10.161,75.3,,,,,
1248,10/22/15 8:30,10.161,301.4,,,,,
1249,10/22/15 9:00,10.259,247.6,,,,,
1250,10/22/15 9:30,10.259,516.7,,,,,
1251,10/22/15 10:00,10.357,871.9,,,,,
1252,10/22/15 10:30,10.553,807.3,,,,,
1253,10/22/15 11:00,10.748,1194.8,,,,,
1254,10/22/15 11:30,10.944,893.4,,,,,
1255,10/22/15 12:00,11.236,1227.1,,,,,
1256,10/22/15 12:30,11.431,1044.1,,,,,
1257,10/22/15 13:00,11.625,882.6,,,,,
1258,10/22/15 13:30,11.916,1377.8,,,,,
1259,10/22/15 14:00,12.013,581.3,,,,,
1260,10/22/15 14:30,12.11,505.9,,,,,
1261,10/22/15 15:00,12.207,775,,,,,
1262,10/22/15 15:30,12.304,301.4,,,,,
1263,10/22/15 16:00,12.304,764.2,,,,,
1264,10/22/15 16:30,12.401,538.2,,,,,
1265,10/22/15 17:00,12.401,398.3,,,,,
1266,10/22/15 17:30,12.401,86.1,,,,,
1267,10/22/15 18:00,12.304,21.5,,,,,
1268,10/22/15 18:30,12.207,0,,,,,
1269,10/22/15 19:00,12.11,0,,,,,
1270,10/22/15 19:30,12.013,0,,,,,
1271,10/22/15 20:00,11.916,0,,,,,
1272,10/22/15 20:30,11.722,0,,,,,
1273,10/22/15 21:00,11.625,0,,,,,
1274,10/22/15 21:30,11.431,0,,,,,
1275,10/22/15 22:00,11.334,0,,,,,
1276,10/22/15 22:30,11.139,0,,,,,
1277,10/22/15 23:00,11.041,0,,,,,
1278,10/22/15 23:30,10.944,0,,,,,
1279,10/23/15 0:00,10.846,0,,,,,
1280,10/23/15 0:30,10.748,0,,,,,
1281,10/23/15 1:00,10.651,0,,,,,
1282,10/23/15 1:30,10.553,0,,,,,
1283,10/23/15 2:00,10.553,0,,,,,
1284,10/23/15 2:30,10.455,0,,,,,
1285,10/23/15 3:00,10.357,0,,,,,
1286,10/23/15 3:30,10.357,0,,,,,
1287,10/23/15 4:00,10.259,0,,,,,
1288,10/23/15 4:30,10.259,0,,,,,
1289,10/23/15 5:00,10.161,0,,,,,
1290,10/23/15 5:30,9.965,0,,,,,
1291,10/23/15 6:00,9.866,0,,,,,
1292,10/23/15 6:30,9.669,0,,,,,
1293,10/23/15 7:00,9.472,0,,,,,
1294,10/23/15 7:30,9.373,0,,,,,
1295,10/23/15 8:00,9.176,53.8,,,,,
1296,10/23/15 8:30,9.077,86.1,,,,,
1297,10/23/15 9:00,8.978,258.3,,,,,
1298,10/23/15 9:30,8.978,559.7,,,,,
1299,10/23/15 10:00,8.978,678.1,,,,,
1300,10/23/15 10:30,8.978,366,,,,,
1301,10/23/15 11:00,9.077,452.1,,,,,
1302,10/23/15 11:30,9.077,279.9,,,,,
1303,10/23/15 12:00,9.176,247.6,,,,,
1304,10/23/15 12:30,9.373,247.6,,,,,
1305,10/23/15 13:00,9.669,247.6,,,,,
1306,10/23/15 13:30,10.063,258.3,,,,,
1307,10/23/15 14:00,10.455,269.1,,,,,
1308,10/23/15 14:30,10.748,1345.5,,,,,
1309,10/23/15 15:00,10.944,247.6,,,,,
1310,10/23/15 15:30,10.944,172.2,,,,,
1311,10/23/15 16:00,10.748,107.6,,,,,
1312,10/23/15 16:30,10.553,96.9,,,,,
1313,10/23/15 17:00,10.357,75.3,,,,,
1314,10/23/15 17:30,10.357,32.3,,,,,
1315,10/23/15 18:00,10.259,10.8,,,,,
1316,10/23/15 18:30,10.161,0,,,,,
1317,10/23/15 19:00,9.965,0,,,,,
1318,10/23/15 19:30,9.866,0,,,,,
1319,10/23/15 20:00,9.669,0,,,,,
1320,10/23/15 20:30,9.472,0,,,,,
1321,10/23/15 21:00,9.373,0,,,,,
1322,10/23/15 21:30,9.176,0,,,,,
1323,10/23/15 22:00,8.978,0,,,,,
1324,10/23/15 22:30,8.779,0,,,,,
1325,10/23/15 23:00,8.581,0,,,,,
1326,10/23/15 23:30,8.481,0,,,,,
1327,10/24/15 0:00,8.282,0,,,,,
1328,10/24/15 0:30,8.082,0,,,,,
1329,10/24/15 1:00,7.983,0,,,,,
1330,10/24/15 1:30,7.882,0,,,,,
1331,10/24/15 2:00,7.782,0,,,,,
1332,10/24/15 2:30,7.682,0,,,,,
1333,10/24/15 3:00,7.582,0,,,,,
1334,10/24/15 3:30,7.481,0,,,,,
1335,10/24/15 4:00,7.381,0,,,,,
1336,10/24/15 4:30,7.28,0,,,,,
1337,10/24/15 5:00,7.179,0,,,,,
1338,10/24/15 5:30,7.179,0,,,,,
1339,10/24/15 6:00,7.079,0,,,,,
1340,10/24/15 6:30,7.079,0,,,,,
1341,10/24/15 7:00,6.978,0,,,,,
1342,10/24/15 7:30,6.978,0,,,,,
1343,10/24/15 8:00,6.978,75.3,,,,,
1344,10/24/15 8:30,6.877,387.5,,,,,
1345,10/24/15 9:00,6.978,753.5,,,,,
1346,10/24/15 9:30,6.978,1097.9,,,,,
1347,10/24/15 10:00,6.978,1377.8,,,,,
1348,10/24/15 10:30,7.079,1173.3,,,,,
1349,10/24/15 11:00,7.179,1980.6,,,,,
1350,10/24/15 11:30,7.179,796.5,,,,,
1351,10/24/15 12:00,7.381,2152.8,,,,,
1352,10/24/15 12:30,7.381,1377.8,,,,,
1353,10/24/15 13:00,7.481,2411.1,,,,,
1354,10/24/15 13:30,7.582,3616.7,,,,,
1355,10/24/15 14:00,7.682,2066.7,,,,,
1356,10/24/15 14:30,7.782,1636.1,,,,,
1357,10/24/15 15:00,7.882,871.9,,,,,
1358,10/24/15 15:30,7.882,839.6,,,,,
1359,10/24/15 16:00,7.882,538.2,,,,,
1360,10/24/15 16:30,7.983,258.3,,,,,
1361,10/24/15 17:00,7.983,258.3,,,,,
1362,10/24/15 17:30,7.983,96.9,,,,,
1363,10/24/15 18:00,7.983,0,,,,,
1364,10/24/15 18:30,7.882,0,,,,,
1365,10/24/15 19:00,7.882,0,,,,,
1366,10/24/15 19:30,7.882,0,,,,,
1367,10/24/15 20:00,7.882,0,,,,,
1368,10/24/15 20:30,7.983,0,,,,,
1369,10/24/15 21:00,7.983,0,,,,,
1370,10/24/15 21:30,7.983,0,,,,,
1371,10/24/15 22:00,7.983,0,,,,,
